id,price,log1_price,latitude,longitude,distance_to_city_center_km,neighbourhood_cleansed,property_type_clean,room_type,accommodates,bedrooms,bedrooms_missing,beds,beds_missing,bathroom_count,bathroom_privacy,bathroom_information_missing,has_license,amenity_count,has_wifi,has_kitchen,has_parking,has_washer,has_air_conditioning,has_workspace,has_balcony,has_dryer,has_elevator,has_smoke_alarm,allows_pets
1482697654936389526,202.0,5.313205979041787,48.13019,11.56218,1.2678767169961764,Ludwigsvorstadt-Isarvorstadt,apartment_like,Private room,2,1.0,0,1.0,0,1.0,private,0,0,3,1,1,0,1,0,0,0,0,0,0,0
1482735967347606287,329.0,5.799092654460526,48.120501683436025,11.568344968562208,1.9492559843094932,Untergiesing-Harlaching,hotel_like,Private room,2,1.0,0,1.0,0,1.0,private,0,0,10,1,1,1,1,0,1,0,0,0,1,0
1482852144812346276,150.0,5.017279836814924,48.13446,11.54439,2.32691312982919,Schwanthalerhöhe,apartment_like,Entire home/apt,4,1.0,0,3.0,0,1.0,unspecified,0,0,39,1,1,0,1,0,1,0,0,0,1,0
1483037798083905591,100.0,4.61512051684126,48.11546,11.57784,2.443893291413133,Obergiesing,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,6,1,1,1,1,0,1,0,0,0,1,0
1483101523458117291,161.0,5.087596335232384,48.14373,11.62298,3.5974883782151226,Bogenhausen,apartment_like,Entire home/apt,3,1.0,0,1.0,0,1.0,unspecified,0,0,35,1,1,1,1,0,1,0,0,0,0,0
1483169064022257170,180.0,5.198497031265826,48.0971,11.57904,4.486897423408914,Untergiesing-Harlaching,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,5,1,1,0,1,0,0,0,0,0,1,1
1483196956952120834,88.0,4.48863636973214,48.16106856169328,11.574115665790442,2.6358796173161947,Schwabing-West,apartment_like,Private room,2,1.0,0,1.0,0,1.0,shared,0,0,17,1,1,0,1,0,1,0,0,0,1,0
1483215951121899316,380.0,5.942799375126701,48.18414876267044,11.530888423387935,6.161508513395663,Moosach,apartment_like,Entire home/apt,3,1.0,0,2.0,0,1.0,unspecified,0,0,38,1,1,0,1,0,1,0,0,0,1,1
1483263436367015719,144.0,4.976733742420574,48.11059265878971,11.58731024712324,3.1061933725919304,Obergiesing,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,15,1,1,0,1,0,1,0,0,0,1,0
1483267240669464009,108.0,4.6913478822291435,48.17934,11.58299,4.699228386046559,Milbertshofen-Am Hart,apartment_like,Private room,2,1.0,0,1.0,0,1.0,shared,0,0,6,1,1,0,0,0,1,0,0,0,0,0
1483286441114585365,200.0,5.303304908059076,48.17372804104176,11.596176877377363,4.324544672119184,Schwabing-Freimann,apartment_like,Private room,2,1.0,0,1.0,0,1.5,shared,0,0,27,1,1,0,1,0,1,1,0,0,1,0
1483303854411080143,168.0,5.1298987149230735,48.16169,11.57579,2.70327337451572,Schwabing-West,apartment_like,Entire home/apt,4,1.0,0,2.0,0,1.0,unspecified,0,0,5,0,1,0,0,0,1,0,0,0,0,0
1483323278038910416,163.0,5.099866427824199,48.13586,11.54685,2.1282907019261272,Schwanthalerhöhe,apartment_like,Entire home/apt,3,0.0,0,2.0,0,0.0,unspecified,0,0,28,0,1,1,1,0,0,0,0,0,1,0
1483394097120642643,146.0,4.990432586778736,48.12267857538393,11.579823322858536,1.666778609325967,Au-Haidhausen,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,14,0,1,1,1,0,0,0,0,0,1,0
1483408876931319852,335.0,5.817111159963204,48.12757,11.6452,5.290747153792581,Berg am Laim,apartment_like,Entire home/apt,4,2.0,0,2.0,0,1.0,unspecified,0,0,6,1,1,0,1,0,1,0,0,0,1,0
1483430815926551223,139.0,4.941642422609304,48.13883,11.51725,4.320970834850221,Laim,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,30,1,0,1,1,0,0,0,0,0,1,1
1483523270604028193,222.0,5.407171771460119,48.16415,11.57138,2.9918876390176163,Schwabing-West,apartment_like,Entire home/apt,3,1.0,0,2.0,0,1.0,unspecified,0,0,7,1,1,1,0,0,1,0,0,0,1,0
1483832655119767598,180.0,5.198497031265826,48.13083,11.56798,0.9148457490369473,Ludwigsvorstadt-Isarvorstadt,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,20,1,1,0,0,0,1,0,0,0,1,0
1484098164057236511,328.0,5.796057750765372,48.17262255000115,11.585270148913851,3.986059643278178,Schwabing-Freimann,apartment_like,Entire home/apt,4,1.0,0,2.0,0,1.0,unspecified,0,0,38,1,1,1,1,0,1,0,0,0,1,0
1484183003361523093,450.0,6.111467339502679,48.12097007207357,11.526143149701255,4.088461202517519,Sendling-Westpark,apartment_like,Entire home/apt,4,1.0,0,2.0,0,1.0,unspecified,0,0,24,1,1,1,1,0,0,0,0,1,1,0
1484209463525602893,250.0,5.5254529391317835,48.18367808771364,11.53124248226475,6.103262061043724,Moosach,apartment_like,Entire home/apt,2,0.0,0,1.0,0,1.0,unspecified,0,0,33,1,1,0,1,0,1,0,0,0,1,1
1484642012507996791,144.0,4.976733742420574,48.11725,11.6714,7.465616549767943,Tudering-Riem,apartment_like,Private room,2,1.0,0,1.0,0,1.0,private,0,0,53,1,1,1,1,0,1,1,1,1,1,0
1484712377728719152,86.0,4.465908118654584,48.13937091200102,11.515950441195182,4.419919127378214,Laim,apartment_like,Private room,2,1.0,0,1.0,0,1.0,shared,0,0,4,0,1,0,1,0,0,0,0,0,1,0
1484712995682400261,542.0,6.297109319933935,48.10302,11.62251,5.177415957413875,Ramersdorf-Perlach,apartment_like,Entire home/apt,11,2.0,0,6.0,0,1.0,unspecified,0,0,6,1,1,1,1,0,0,0,0,0,0,0
1484815729566314351,93.0,4.543294782270004,48.0852553,11.4798679,9.161927229474394,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,apartment_like,Private room,2,1.0,0,2.0,0,1.0,shared,0,0,28,1,0,1,1,0,1,1,1,0,1,0
1484910790028261815,94.0,4.553876891600541,48.18042576926055,11.569464839286791,4.806946659336619,Milbertshofen-Am Hart,apartment_like,Private room,2,1.0,0,1.0,0,1.0,shared,0,0,14,1,0,0,0,0,1,0,0,0,1,0
1484918116404004254,150.0,5.017279836814924,48.13510653058932,11.53991081904407,2.648613689460456,Schwanthalerhöhe,apartment_like,Private room,2,1.0,0,2.0,0,2.0,shared,0,0,17,1,1,0,1,0,0,0,0,0,1,0
1484936745443212157,225.0,5.420534999272286,48.13766,11.58992,1.074944863089046,Altstadt-Lehel,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,32,0,1,0,1,0,0,0,0,0,1,0
1484965358162532504,203.0,5.318119993844216,48.135548340683584,11.54633138379506,2.1696410824978454,Schwanthalerhöhe,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,14,0,1,0,1,0,0,0,0,0,1,0
1484993956402569927,359.0,5.886104031450156,48.1186374263486,11.519786843313303,4.626516023196189,Sendling-Westpark,apartment_like,Entire home/apt,4,2.0,0,3.0,0,1.0,unspecified,0,0,7,1,1,1,1,0,1,0,0,0,1,0
1484994774240724272,134.0,4.90527477843843,48.128236,11.6327124,4.370234473891846,Berg am Laim,apartment_like,Private room,2,1.0,0,1.0,0,1.0,shared,0,0,12,1,1,0,0,0,0,0,0,0,1,0
1485000968141753922,306.0,5.726847747587197,48.13485965594282,11.543479572275116,2.3882005921336433,Schwanthalerhöhe,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,22,0,1,0,1,0,0,0,0,0,1,0
1485260434224119098,161.0,5.087596335232384,48.17882,11.48386,8.208397846803004,Allach-Untermenzing,apartment_like,Entire home/apt,5,2.0,0,2.0,0,1.0,unspecified,0,0,8,1,1,0,0,0,0,0,0,0,1,1
1485337833230508155,129.0,4.867534450455582,48.11721,11.59216,2.5632291110765753,Obergiesing,apartment_like,Entire home/apt,4,1.0,0,2.0,0,1.0,unspecified,0,0,14,1,1,0,0,0,0,0,0,0,1,1
1485594178387247866,410.0,6.018593214496234,48.1384713,11.5657418,0.7298119062737218,Altstadt-Lehel,apartment_like,Entire home/apt,5,2.0,0,2.0,0,1.0,unspecified,0,0,74,1,1,1,1,1,1,0,1,1,1,0
1485627485304681419,123.0,4.820281565605037,48.11465279999999,11.5704086,2.554592264107443,Untergiesing-Harlaching,apartment_like,Private room,1,1.0,0,1.0,0,1.0,shared,0,0,7,1,1,1,1,0,1,0,0,0,0,0
1485660956826204546,214.0,5.3706380281276624,48.14246,11.48998,6.366403920136023,Laim,apartment_like,Entire home/apt,4,1.0,0,2.0,0,1.0,unspecified,0,0,40,1,1,1,1,0,1,1,0,0,1,0
1485667478453973975,498.0,6.212606095751519,48.12932,11.63189,4.284029575723074,Berg am Laim,apartment_like,Entire home/apt,6,2.0,0,6.0,0,2.0,unspecified,0,0,47,1,1,0,0,0,1,0,0,0,1,1
1485713081488544622,183.0,5.214935757608986,48.1505623,11.4816727,7.109901751755802,Pasing-Obermenzing,apartment_like,Private room,2,1.0,0,1.0,0,1.0,shared,0,0,7,1,1,0,1,0,0,0,0,0,1,0
1485981828559047396,202.0,5.313205979041787,48.15966919519133,11.571612045385129,2.494663157381354,Schwabing-West,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,5,1,1,0,1,0,0,0,0,0,1,0
1486002399816981268,182.0,5.209486152841421,48.13447,11.55812,1.325382737595683,Ludwigsvorstadt-Isarvorstadt,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,5,1,1,0,1,0,1,0,0,0,0,0
1486024314498857189,301.0,5.71042701737487,48.13647,11.45842,8.684202722956448,Pasing-Obermenzing,apartment_like,Entire home/apt,7,3.0,0,7.0,0,2.0,unspecified,0,0,13,1,1,1,1,0,1,0,0,0,1,1
1486037222849081202,323.0,5.780743515792329,48.07853503619814,11.52925905794448,7.387236089411495,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,apartment_like,Entire home/apt,4,2.0,0,3.0,0,1.5,unspecified,0,0,2,0,1,1,0,0,0,0,0,0,0,0
1486066266453590550,255.0,5.545177444479562,48.15462,11.53343,3.659188873443216,Neuhausen-Nymphenburg,apartment_like,Entire home/apt,3,1.0,0,1.0,0,1.0,unspecified,0,0,5,1,1,0,1,0,0,0,0,0,1,0
1486073683067875904,640.0,6.46302945692067,48.10384,11.62112,5.0405009443736075,Ramersdorf-Perlach,apartment_like,Entire home/apt,11,2.0,0,5.0,0,2.0,unspecified,0,0,6,1,1,1,1,0,0,0,0,0,0,0
1486120687952407501,270.0,5.602118820879701,48.17245,11.51184,6.120878429138672,Moosach,apartment_like,Entire home/apt,3,1.0,0,2.0,0,1.0,unspecified,0,0,19,1,1,1,0,0,1,1,0,0,1,0
1486165740843155935,197.0,5.288267030694535,48.18165,11.51718,6.550272565267758,Moosach,apartment_like,Entire home/apt,4,1.0,0,4.0,0,1.0,unspecified,0,0,5,1,1,0,1,0,0,0,0,0,0,0
1486217771224442259,157.0,5.062595033026967,48.124855,11.57885975396729,1.415652296674302,Au-Haidhausen,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.5,unspecified,0,0,18,1,1,0,0,0,1,0,0,0,0,0
1486224079764921075,349.0,5.857933154483459,48.14994,11.38669,14.074052560131614,Aubing-Lochhausen-Langwied,house_like,Entire home/apt,5,2.0,0,3.0,0,1.5,unspecified,0,0,25,0,1,1,0,0,1,0,0,0,1,0
1486233201883002437,152.0,5.030437921392435,48.15169,11.38699,14.072339212942165,Aubing-Lochhausen-Langwied,apartment_like,Entire home/apt,4,1.0,0,3.0,0,1.0,unspecified,0,0,23,0,1,1,0,0,1,0,0,0,1,0
1486376724978275782,690.0,6.53813982376767,48.16044019877688,11.619073636829851,4.129652267438667,Bogenhausen,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,12,1,1,1,1,1,1,0,0,0,1,1
1486377330294514579,100.0,4.61512051684126,48.12596,11.60163,2.3217071899901893,Au-Haidhausen,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.5,unspecified,0,0,7,1,1,0,1,0,1,0,0,0,0,0
1486403777464725102,270.0,5.602118820879701,48.15155048810431,11.546935625374315,2.6373385396358096,Neuhausen-Nymphenburg,apartment_like,Entire home/apt,3,1.0,0,2.0,0,0.0,unspecified,0,0,5,1,1,0,1,0,1,0,0,0,1,0
1486418089066723350,250.0,5.5254529391317835,48.15265032813501,11.577759236097336,1.706679822163417,Maxvorstadt,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,6,1,1,0,1,0,1,0,0,0,0,0
1486846261454861556,76.0,4.343805421853684,48.13703,11.61659,3.053818023677768,Bogenhausen,apartment_like,Entire home/apt,1,1.0,0,1.0,0,1.0,unspecified,0,0,18,1,1,0,0,0,1,0,0,0,1,0
1486868867075034241,463.0,6.139884552226255,48.13275,11.59906,1.826858610120587,Au-Haidhausen,apartment_like,Entire home/apt,6,2.0,0,3.0,0,2.0,unspecified,0,0,38,1,1,1,1,0,1,1,0,1,1,0
1486898353103057489,284.0,5.652489180268651,48.15433,11.57562,1.8848013200751619,Maxvorstadt,apartment_like,Entire home/apt,4,1.0,0,1.0,0,1.0,unspecified,0,0,4,1,1,0,1,0,0,0,0,0,1,0
1486937906966331869,205.0,5.327876168789581,48.14404672002844,11.505935677240322,5.210278742698313,Laim,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,38,1,1,1,1,0,1,1,1,1,1,0
1487115549492795600,134.0,4.90527477843843,48.1063513,11.5727618,3.4559564827438973,Untergiesing-Harlaching,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,12,1,1,1,1,0,1,0,0,0,1,0
1487121720134064214,131.0,4.882801922586371,48.15591,11.54739,2.9285423481616575,Neuhausen-Nymphenburg,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,9,1,1,0,1,0,1,0,0,0,1,0
1487204581061687653,60.0,4.110873864173311,48.16634,11.56468,3.3176628431500257,Schwabing-West,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,22,1,1,0,1,0,1,0,0,0,1,0
1487439220425928309,213.0,5.365976015021851,48.11367537230373,11.579951606690884,2.6570201974276597,Obergiesing,apartment_like,Entire home/apt,4,1.0,0,1.0,0,1.0,unspecified,0,0,7,1,1,0,1,0,0,0,0,0,1,0
1487463987671877415,339.0,5.8289456176102075,48.1114,11.53839,3.9884818853409008,Sendling,apartment_like,Entire home/apt,16,3.0,0,10.0,0,1.5,unspecified,0,0,42,1,1,1,1,0,0,0,0,0,1,1
1487467893027219795,115.0,4.7535901911063645,48.10885,11.61038,4.097574576949392,Ramersdorf-Perlach,apartment_like,Entire home/apt,4,1.0,0,2.0,0,1.0,unspecified,0,0,9,1,1,1,1,0,0,0,0,0,1,1
1487516089499644384,409.0,6.016157159698354,48.116262103140336,11.592184491455557,2.656799724407065,Obergiesing,apartment_like,Entire home/apt,5,0.0,0,3.0,0,0.0,unspecified,0,0,39,1,1,1,1,0,1,1,0,0,1,0
1487614299313287104,319.0,5.768320995793772,48.12271,11.54538,2.7636924563386973,Sendling,apartment_like,Entire home/apt,4,1.0,0,2.0,0,1.0,unspecified,0,0,27,0,1,0,0,0,1,1,0,0,1,1
1487628081038676679,300.0,5.707110264748875,48.1278,11.56922,1.1609600390688894,Ludwigsvorstadt-Isarvorstadt,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,9,1,1,1,1,0,1,0,0,0,0,0
1487638553560131827,101.0,4.624972813284271,48.167,11.58737,3.410427387899484,Schwabing-Freimann,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,4,1,1,0,1,0,0,0,0,0,0,1
1487703161329317975,91.0,4.5217885770490405,48.13812,11.61781,3.145144320021492,Au-Haidhausen,apartment_like,Entire home/apt,1,1.0,0,1.0,0,1.0,unspecified,0,0,8,1,1,0,1,0,1,0,0,0,1,0
1487809908882910533,169.0,5.135798437050262,48.11339,11.57518,2.6676360928335012,Obergiesing,apartment_like,Entire home/apt,4,1.0,0,1.0,0,1.0,unspecified,0,0,19,1,1,1,1,0,0,0,0,1,1,0
1487829112125241786,110.0,4.709530201312334,48.14374888051143,11.63484837859869,4.464683738821636,Bogenhausen,apartment_like,Private room,4,2.0,0,1.0,0,0.5,shared,0,0,13,0,1,0,1,0,0,0,0,0,1,0
1487903358392095659,72.0,4.290459441148391,48.18197666669091,11.524425776602108,6.2376903256256515,Moosach,apartment_like,Entire home/apt,4,1.0,0,2.0,0,1.0,unspecified,0,0,30,1,1,1,1,1,1,0,1,1,1,0
1488155312480948455,60.0,4.110873864173311,48.15007,11.55673,1.9794546956560721,Maxvorstadt,apartment_like,Entire home/apt,1,1.0,0,1.0,0,1.0,unspecified,0,0,25,0,1,0,1,0,0,0,1,0,1,0
1488390501715979914,726.0,6.588926477533519,48.16272,11.62997,4.929993171852055,Bogenhausen,apartment_like,Entire home/apt,5,2.0,0,3.0,0,1.0,unspecified,0,0,10,1,1,1,1,0,1,0,0,0,1,1
1488398199575581048,749.0,6.620073206530356,48.1495559301393,11.536322699999996,3.2026311024355216,Neuhausen-Nymphenburg,apartment_like,Entire home/apt,10,4.0,0,5.0,0,3.0,unspecified,0,0,37,1,1,1,1,0,1,0,0,1,1,0
1488403042827105399,386.0,5.958424693029782,48.1840717,11.5069245,7.265089365299876,Moosach,apartment_like,Entire home/apt,5,2.0,0,4.0,0,1.0,unspecified,0,0,25,1,1,1,1,0,0,0,0,0,1,0
1488403963407862793,174.0,5.1647859739235145,48.17474630864292,11.561904020960176,4.274544995018631,Schwabing-West,apartment_like,Entire home/apt,4,1.0,0,2.0,0,1.0,unspecified,0,0,15,1,1,1,0,0,0,1,0,1,0,0
1488559560588326500,584.0,6.371611847231857,48.13806570624412,11.561853646168672,1.0110556647231101,Ludwigsvorstadt-Isarvorstadt,apartment_like,Entire home/apt,6,3.0,0,4.0,0,1.0,unspecified,0,0,25,1,1,0,0,0,0,1,0,1,1,0
1488626753097791749,117.0,4.770684624465665,48.11826463937072,11.582861196531256,2.1957366772421127,Obergiesing,apartment_like,Entire home/apt,4,1.0,0,1.0,0,1.0,unspecified,0,0,32,1,1,0,1,1,1,0,0,0,1,0
1488949745920150874,95.0,4.564348191467836,48.14897516334227,11.427750661969185,11.033723279787926,Aubing-Lochhausen-Langwied,apartment_like,Entire home/apt,1,1.0,0,1.0,0,1.0,unspecified,0,0,24,1,1,0,1,0,1,0,1,0,1,0
1489058121932595676,221.0,5.402677381872279,48.09844,11.53885,5.1113699018452055,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,apartment_like,Entire home/apt,4,2.0,0,3.0,0,2.0,unspecified,0,0,9,1,1,1,1,0,1,0,0,0,0,0
1489073106842294971,789.0,6.672032945461067,48.12984,11.55878,1.4938227597562106,Ludwigsvorstadt-Isarvorstadt,apartment_like,Entire home/apt,7,3.0,0,4.0,0,1.5,unspecified,0,0,48,1,1,1,1,0,1,0,1,0,1,1
1489093251929472446,188.0,5.241747015059643,48.1686317205103,11.565812341868876,3.547667750789321,Schwabing-West,apartment_like,Private room,2,1.0,0,1.0,0,2.0,shared,0,0,6,1,1,1,1,0,0,0,0,0,0,0
1489246520971813971,247.0,5.5134287461649825,48.13261,11.56792,0.769899901884203,Altstadt-Lehel,apartment_like,Private room,2,1.0,0,1.0,0,1.0,private,0,0,30,1,1,0,1,0,0,0,0,0,1,0
1489377304737356510,158.0,5.0689042022202315,48.17686,11.57808,4.394341252609089,Schwabing-West,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,5,1,1,0,1,0,1,0,0,0,1,0
1489585387582312281,215.0,5.375278407684165,48.15011,11.53941,3.0249267204339647,Neuhausen-Nymphenburg,apartment_like,Entire home/apt,2,2.0,0,1.0,0,1.0,unspecified,0,0,18,1,1,1,1,0,1,0,1,0,1,0
1489641383415838356,657.0,6.489204931325317,48.11374,11.56946,2.6658572389074107,Untergiesing-Harlaching,apartment_like,Entire home/apt,5,1.0,0,2.0,0,1.0,unspecified,0,0,7,1,1,0,1,0,1,0,0,0,1,0
1489730418642679657,152.0,5.030437921392435,48.11767495451996,11.600827239453793,2.8898564624158407,Ramersdorf-Perlach,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,29,1,1,0,0,0,0,1,0,0,1,0
1489732793427076053,94.0,4.553876891600541,48.1347,11.54516,2.2666783383829396,Schwanthalerhöhe,apartment_like,Private room,1,1.0,0,1.0,0,1.0,shared,0,0,18,1,0,0,1,0,0,0,0,0,1,0
1489749978042306345,315.0,5.755742213586912,48.16301,11.56762,2.908374745145546,Schwabing-West,apartment_like,Entire home/apt,4,2.0,0,3.0,0,1.0,unspecified,0,0,18,1,1,1,1,0,0,0,1,0,1,1
1489819545327121023,135.0,4.912654885736052,48.15379962946118,11.58019605671338,1.8595665213162322,Maxvorstadt,apartment_like,Private room,2,1.0,0,1.0,0,1.0,shared,0,0,27,1,1,1,1,0,0,0,0,1,1,1
1489841557007089472,215.0,5.375278407684165,48.2050477,11.5996344,7.735258928368363,Schwabing-Freimann,apartment_like,Entire home/apt,4,2.0,0,2.0,0,1.0,unspecified,0,0,36,1,1,1,1,1,1,1,0,0,1,0
1489893024739646492,106.0,4.672828834461906,48.10701,11.5364,4.449893436997543,Sendling,apartment_like,Private room,2,1.0,0,2.0,0,1.0,shared,0,0,35,1,1,1,1,0,1,0,1,0,1,0
1489919030859089818,732.0,6.597145701886651,48.13554163367574,11.569596268236635,0.4794106135842329,Altstadt-Lehel,apartment_like,Entire home/apt,4,2.0,0,2.0,0,1.5,unspecified,0,0,34,1,1,1,1,0,0,1,1,1,1,0
1489960208301596156,112.0,4.727387818712341,48.12125,11.5701,1.8368390959853007,Untergiesing-Harlaching,apartment_like,Entire home/apt,4,1.0,0,1.0,0,1.0,unspecified,0,0,4,1,1,1,1,0,0,0,0,0,0,0
1489963154452800698,844.0,6.739336627357174,48.12953,11.63137,4.241425854589399,Berg am Laim,apartment_like,Entire home/apt,10,3.0,0,10.0,0,3.0,unspecified,0,0,41,1,1,0,0,0,1,0,0,0,1,1
1489969460320476763,855.0,6.752270376141742,48.12994,11.65781,6.168484263291983,Tudering-Riem,house_like,Entire home/apt,8,4.0,0,5.0,0,0.5,unspecified,0,0,37,1,1,1,1,0,1,0,0,0,1,1
1490021756594838567,45.0,3.828641396489095,48.12134,11.67466,7.576744707332735,Tudering-Riem,apartment_like,Private room,2,1.0,0,1.0,0,2.0,shared,0,0,9,1,1,0,1,1,1,0,0,0,1,0
1490037529488930798,193.0,5.267858159063328,48.14308,11.56085,1.2544870567246964,Maxvorstadt,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,23,0,1,0,1,0,0,0,0,0,1,0
1490356294699650346,224.0,5.41610040220442,48.13714,11.54579,2.2003624408513454,Schwanthalerhöhe,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,28,1,1,0,0,0,1,1,0,1,1,0
1490383733087519784,121.0,4.804021044733257,48.09806,11.6118,5.138228838086656,Ramersdorf-Perlach,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,5,1,1,1,0,0,0,0,0,0,1,0
1490445233883644904,139.0,4.941642422609304,48.1566465,11.5447731,3.1251033108924218,Neuhausen-Nymphenburg,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,8,1,1,1,0,0,1,0,0,0,1,1
1490493119891036324,114.0,4.74493212836325,48.14833729999999,11.6003342,2.2127439807800084,Bogenhausen,apartment_like,Private room,1,1.0,0,1.0,0,1.0,private,0,0,7,1,1,0,1,0,0,0,0,0,1,0
1490498414288590492,1704.0,7.4413203897176174,48.12755,11.6303,4.215482974772521,Berg am Laim,apartment_like,Entire home/apt,16,7.0,0,22.0,0,6.0,unspecified,0,0,11,1,1,0,0,0,1,0,0,0,1,1
1490642233431654494,93.0,4.543294782270004,48.14538,11.56036,1.4294498715166277,Maxvorstadt,apartment_like,Private room,2,1.0,0,1.0,0,1.5,shared,0,0,10,1,1,1,1,0,1,0,0,0,1,0
1490697532838228254,225.0,5.420534999272286,48.15518798686677,11.560958671163926,2.252860320614189,Maxvorstadt,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,28,1,1,0,0,0,0,0,0,1,1,1
1490885573175934606,184.0,5.220355825078325,48.16327872884685,11.571352694920114,2.8957269925447235,Schwabing-West,apartment_like,Entire home/apt,4,2.0,0,4.0,0,0.0,unspecified,0,0,8,1,1,0,1,0,1,0,0,0,0,1
1491008989037921950,99.0,4.605170185988092,48.18004939999999,11.5516832,5.061285823733883,Milbertshofen-Am Hart,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,9,1,1,0,1,0,1,0,0,0,1,0
1491015902501935299,44.0,3.8066624897703196,48.0875,11.63013,6.873747656142201,Ramersdorf-Perlach,apartment_like,Private room,2,1.0,0,1.0,0,1.0,shared,0,0,11,1,1,0,0,0,0,0,0,0,1,0
1491076794941653682,59.0,4.0943445622221,48.161662,11.5596477,2.943269569342169,Schwabing-West,apartment_like,Private room,2,1.0,0,1.0,0,1.0,private,0,0,27,1,1,1,1,0,1,0,0,1,1,0
1491077872961935514,230.0,5.442417710521793,48.12186,11.53953,3.175072978330191,Sendling,apartment_like,Private room,2,1.0,0,1.0,0,1.0,private,0,0,28,1,1,1,1,0,1,0,0,1,1,0
1491148947343654152,199.0,5.298317366548036,48.18783,11.58012,5.620512735143872,Milbertshofen-Am Hart,apartment_like,Entire home/apt,4,1.0,0,2.0,0,1.0,unspecified,0,0,32,1,1,0,1,0,1,1,0,0,1,0
1491178105032623755,185.0,5.225746673713202,48.08315957818581,11.530292183160782,6.898195171423325,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,apartment_like,Private room,2,1.0,0,1.0,0,1.0,private,0,0,6,1,1,0,1,0,0,0,0,0,1,0
1491292725170111022,939.0,6.84587987526405,48.13360058568541,11.564255246868328,0.9303301713527743,Ludwigsvorstadt-Isarvorstadt,apartment_like,Entire home/apt,5,2.0,0,5.0,0,1.0,unspecified,0,0,4,1,1,0,0,0,0,0,0,0,1,0
1491300008178982809,293.0,5.683579767338681,48.13762955565336,11.54763573380484,2.063413296334187,Schwanthalerhöhe,apartment_like,Entire home/apt,3,1.0,0,2.0,0,1.0,unspecified,0,0,36,1,1,1,1,0,1,0,0,0,1,0
1491354682547971310,90.0,4.51085950651685,48.151485354500565,11.550149582326412,2.4456112275701107,Maxvorstadt,house_like,Private room,1,1.0,0,1.0,0,1.0,shared,0,0,4,1,1,0,0,0,1,0,0,0,0,0
1491414592718733326,373.0,5.924255797414532,48.1208,11.53536,3.499626655421495,Sendling-Westpark,apartment_like,Entire home/apt,4,2.0,0,2.0,0,1.0,unspecified,0,0,35,1,1,0,0,0,0,1,0,1,1,1
1491416705605309634,275.0,5.62040086571715,48.1207859,11.5592772,2.2008274450540983,Ludwigsvorstadt-Isarvorstadt,apartment_like,Entire home/apt,5,2.0,0,3.0,0,1.0,unspecified,0,0,24,1,1,0,1,0,0,0,0,0,1,0
1491423428568489985,170.0,5.14166355650266,48.1639035,11.5853314,3.0391969053659427,Schwabing-Freimann,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,2,1,0,0,0,0,0,0,0,0,0,0
